,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
13745,1479708,SOL,247.77500000000663,-8.70419,734526.0994361615,0.0,734526.0994361615,1.0,-291.5,149.3,0.0,148.45,close_grid_long,0.0,0.0
13746,1480017,SOL,0.0,-8.6599944,734517.4394417615,0.0,734517.4394417615,1.0,293.4,147.58,293.4,147.58,entry_initial_normal_long,0.05895023000802852,0.05895023000802852
13747,1480079,SOL,249.3899999999983,-8.7098724,734758.1195693614,0.0,734758.1195693614,1.0,-293.4,148.43,0.0,147.58,close_grid_long,0.0,0.0
13748,1480794,SOL,0.0,-8.6603466,734749.4592227614,0.0,734749.4592227614,1.0,284.3,152.31,284.3,152.31,entry_initial_normal_long,0.058934011391863814,0.058934011391863814
13749,1480826,SOL,250.18399999999872,-8.710383400000001,734990.9328393615,0.0,734990.9328393615,1.0,-284.3,153.19,0.0,152.31,close_grid_long,0.0,0.0
13750,1481543,SOL,0.0,-8.664582,734982.2682573615,0.0,734982.2682573615,1.0,277.8,155.95,277.8,155.95,entry_initial_normal_long,0.05894415671104332,0.05894415671104332
13751,1482177,SOL,250.0200000000016,-8.714586,735223.5736713614,0.0,735223.5736713614,1.0,-277.8,156.85,0.0,155.95,close_grid_long,0.0,0.0
13752,1482537,SOL,0.0,-8.665690600000001,735214.9079807614,0.0,735214.9079807614,1.0,276.7,156.59,276.7,156.59,entry_initial_normal_long,0.058933044650848934,0.058933044650848934
13753,1482843,SOL,249.03000000000156,-8.7154966,735455.2224841614,0.0,735455.2224841614,1.0,-276.7,157.49,0.0,156.59,close_grid_long,0.0,0.0
13754,1483581,SOL,0.0,-8.670846599999999,735446.5516375614,0.0,735446.5516375614,1.0,276.9,156.57,276.9,156.57,entry_initial_normal_long,0.058949536038297425,0.058949536038297425
13755,1483587,SOL,249.21000000000154,-8.7206886,735687.0409489614,0.0,735687.0409489614,1.0,-276.9,157.47,0.0,156.57,close_grid_long,0.0,0.0
13756,1483597,SOL,0.0,-8.6719248,735678.3690241614,0.0,735678.3690241614,1.0,277.2,156.42,277.2,156.42,entry_initial_normal_long,0.05893828855878182,0.05893828855878182
13757,1483602,SOL,249.48000000000155,-8.7218208,735919.1272033614,0.0,735919.1272033614,1.0,-277.2,157.32,0.0,156.42,close_grid_long,0.0,0.0
13758,1483607,SOL,0.0,-8.676315,735910.4508883613,0.0,735910.4508883613,1.0,277.5,156.33,277.5,156.33,entry_initial_normal_long,0.05894952972556854,0.05894952972556854
13759,1483617,SOL,249.7499999999937,-8.726265,736151.4746233613,0.0,736151.4746233613,1.0,-277.5,157.23,0.0,156.33,close_grid_long,0.0,0.0
13760,1483633,SOL,0.0,-8.6765938,736142.7980295613,0.0,736142.7980295613,1.0,277.9,156.11,277.9,156.11,entry_initial_normal_long,0.05893281726877381,0.05893281726877381
13761,1483715,SOL,0.0,-11.343637200000002,736131.4543923613,0.0,736131.4543923613,1.0,374.6,151.41,652.5,153.4117318007663,entry_grid_normal_long,0.13598271667745587,0.13598271667745587
13762,1483900,SOL,0.0,-26.1698592,736105.2845331613,0.0,736105.2845331613,1.0,879.6,148.76,1532.1,150.74110763005027,entry_grid_normal_long,0.31374649231932766,0.31374649231932766
13763,1484152,SOL,0.0,-60.34685720000001,736044.9376759613,0.0,736044.9376759613,1.0,2065.4,146.09,3597.5,148.07080945100762,entry_grid_normal_long,0.7237122487139648,0.7237122487139648
13764,1484245,SOL,3270.8130000000524,-107.19111,739208.5595659614,0.0,739208.5595659614,1.0,-3597.5,148.98,0.0,148.07080945100762,close_grid_long,0.0,0.0
13765,1484324,SOL,0.0,-8.714108000000001,739199.8454579613,0.0,739199.8454579613,1.0,296.6,146.9,296.6,146.9,entry_initial_normal_long,0.05894284240956039,0.05894284240956039
13766,1484553,SOL,252.10999999999834,-8.76453,739443.1909279613,0.0,739443.1909279613,1.0,-296.6,147.75,0.0,146.9,close_grid_long,0.0,0.0
13767,1484673,SOL,0.0,-8.717644,739434.4732839613,0.0,739434.4732839613,1.0,299.0,145.78,299.0,145.78,entry_initial_normal_long,0.058948049590407774,0.058948049590407774
13768,1484706,SOL,251.16000000000102,-8.767876000000001,739676.8654079613,0.0,739676.8654079613,1.0,-299.0,146.62,0.0,145.78,close_grid_long,0.0,0.0
13769,1484727,SOL,0.0,-8.7188724,739668.1465355613,0.0,739668.1465355613,1.0,299.7,145.46,299.7,145.46,entry_initial_normal_long,0.058937730662306,0.058937730662306
13770,1484742,SOL,251.748000000001,-8.769222000000001,739911.1253135613,0.0,739911.1253135613,1.0,-299.7,146.3,0.0,145.46,close_grid_long,0.0,0.0
13771,1484821,SOL,0.0,-8.722209600000003,739902.4031039613,0.0,739902.4031039613,1.0,300.6,145.08,300.6,145.08,entry_initial_normal_long,0.05894162232349496,0.05894162232349496
13772,1484942,SOL,249.49799999999524,-8.772109200000001,740143.1289947613,0.0,740143.1289947613,1.0,-300.6,145.91,0.0,145.08,close_grid_long,0.0,0.0
13773,1484977,SOL,0.0,-8.725784,740134.4032107613,0.0,740134.4032107613,1.0,303.4,143.8,303.4,143.8,entry_initial_normal_long,0.058947293641174243,0.058947293641174243
13774,1485034,SOL,251.82199999999514,-8.7761484,740377.4490623613,0.0,740377.4490623613,1.0,-303.4,144.63,0.0,143.8,close_grid_long,0.0,0.0
13775,1485427,SOL,0.0,-8.727588,740368.7214743613,0.0,740368.7214743613,1.0,299.3,145.8,299.3,145.8,entry_initial_normal_long,0.058940820613139815,0.058940820613139815
13776,1485447,SOL,251.41199999999253,-8.7778704,740611.3556039613,0.0,740611.3556039613,1.0,-299.3,146.64,0.0,145.8,close_grid_long,0.0,0.0
13777,1485535,SOL,0.0,-8.7299824,740602.6256215613,0.0,740602.6256215613,1.0,299.3,145.84,299.3,145.84,entry_initial_normal_long,0.058938370578103465,0.058938370578103465
13778,1485546,SOL,251.41200000000103,-8.780264800000001,740845.2573567613,0.0,740845.2573567613,1.0,-299.3,146.68,0.0,145.84,close_grid_long,0.0,0.0
13779,1485580,SOL,0.0,-8.7335102,740836.5238465612,0.0,740836.5238465612,1.0,300.1,145.51,300.1,145.51,entry_initial_normal_long,0.05894357202216481,0.05894357202216481
13780,1486451,SOL,0.0,-11.420239600000002,740825.1036069612,0.0,740825.1036069612,1.0,404.6,141.13,704.7,142.99524478501488,entry_grid_normal_long,0.1360223195857872,0.1360223195857872
13781,1486478,SOL,588.2520000000259,-20.271400200000006,741393.0842067612,0.0,741393.0842067612,1.0,-704.7,143.83,0.0,142.99524478501488,close_grid_long,0.0,0.0
13782,1486557,SOL,0.0,-8.7408412,741384.3433655612,0.0,741384.3433655612,1.0,307.3,142.22,307.3,142.22,entry_initial_normal_long,0.0589494590641097,0.0589494590641097
13783,1486570,SOL,251.98599999999792,-8.791238400000001,741627.5381271612,0.0,741627.5381271612,1.0,-307.3,143.04,0.0,142.22,close_grid_long,0.0,0.0
13784,1486575,SOL,0.0,-8.7429878,741618.7951393612,0.0,741618.7951393612,1.0,307.7,142.07,307.7,142.07,entry_initial_normal_long,0.05894529546245563,0.05894529546245563
13785,1486583,SOL,252.3139999999979,-8.7934506,741862.3156887612,0.0,741862.3156887612,1.0,-307.7,142.89,0.0,142.07,close_grid_long,0.0,0.0
13786,1486619,SOL,0.0,-8.7442504,741853.5714383612,0.0,741853.5714383612,1.0,308.2,141.86,308.2,141.86,entry_initial_normal_long,0.05893515065948927,0.05893515065948927
13787,1486629,SOL,252.7239999999979,-8.794795200000001,742097.5006431612,0.0,742097.5006431612,1.0,-308.2,142.68,0.0,141.86,close_grid_long,0.0,0.0
13788,1486650,SOL,0.0,-8.748304000000001,742088.7523391612,0.0,742088.7523391612,1.0,308.8,141.65,308.8,141.65,entry_initial_normal_long,0.058943785176801274,0.058943785176801274
13789,1486685,SOL,253.2159999999979,-8.7989472,742333.1693919612,0.0,742333.1693919612,1.0,-308.8,142.47,0.0,141.65,close_grid_long,0.0,0.0
13790,1486988,SOL,0.0,-8.749565,742324.4198269612,0.0,742324.4198269612,1.0,309.5,141.35,309.5,141.35,entry_initial_normal_long,0.05893356574501185,0.05893356574501185
13791,1487132,SOL,0.0,-11.4387896,742312.9810373612,0.0,742312.9810373612,1.0,417.2,137.09,726.7,138.90432503096187,entry_grid_normal_long,0.13598276680940802,0.13598276680940802
13792,1487168,SOL,0.0,-26.3911586,742286.5898787612,0.0,742286.5898787612,1.0,979.7,134.69,1706.4,136.48474331926863,entry_grid_normal_long,0.31375693589997294,0.31375693589997294
13793,1487830,SOL,1374.0899999999945,-46.8543312,743613.8255475612,0.0,743613.8255475612,1.0,-1706.4,137.29,0.0,136.48474331926863,close_grid_long,0.0,0.0
13794,1489148,SOL,0.0,-8.7657488,743605.0597987612,0.0,743605.0597987612,1.0,309.7,141.52,309.7,141.52,entry_initial_normal_long,0.058940889955564846,0.058940889955564846
13795,1489171,SOL,250.85700000000068,-8.8159202,743847.1008785611,0.0,743847.1008785611,1.0,-309.7,142.33,0.0,141.52,close_grid_long,0.0,0.0
13796,1489228,SOL,0.0,-8.7692454,743838.3316331612,0.0,743838.3316331612,1.0,310.9,141.03,310.9,141.03,entry_initial_normal_long,0.058945909528125326,0.058945909528125326
13797,1489282,SOL,251.8290000000007,-8.8196112,744081.3410219612,0.0,744081.3410219612,1.0,-310.9,141.84,0.0,141.03,close_grid_long,0.0,0.0
13798,1489742,SOL,0.0,-8.770382999999999,744072.5706389612,0.0,744072.5706389612,1.0,310.5,141.23,310.5,141.23,entry_initial_normal_long,0.05893499737847186,0.05893499737847186
13799,1490127,SOL,0.0,-11.4671284,744061.1035105612,0.0,744061.1035105612,1.0,418.6,136.97,729.1,138.7841955835962,entry_grid_normal_long,0.13599361197969642,0.13599361197969642
13800,1490210,SOL,0.0,-26.453770600000002,744034.6497399611,0.0,744034.6497399611,1.0,982.9,134.57,1712.0,136.3647254672897,entry_grid_normal_long,0.3137708843016822,0.3137708843016822
13801,1490845,SOL,1378.6300000000087,-46.967008,745366.3127319611,0.0,745366.3127319611,1.0,-1712.0,137.17,0.0,136.3647254672897,close_grid_long,0.0,0.0
13802,1490969,SOL,0.0,-8.786846400000002,745357.5258855611,0.0,745357.5258855611,1.0,326.6,134.52,326.6,134.52,entry_initial_normal_long,0.05894383631238127,0.05894383631238127
13803,1491020,SOL,254.7480000000004,-8.837796,745603.4360895611,0.0,745603.4360895611,1.0,-326.6,135.3,0.0,134.52,close_grid_long,0.0,0.0
13804,1491083,SOL,0.0,-8.789392800000002,745594.6466967611,0.0,745594.6466967611,1.0,328.6,133.74,328.6,133.74,entry_initial_normal_long,0.05894216675870738,0.05894216675870738
13805,1491102,SOL,253.02199999999405,-8.839997199999999,745838.8286995612,0.0,745838.8286995612,1.0,-328.6,134.51,0.0,133.74,close_grid_long,0.0,0.0
13806,1491114,SOL,0.0,-8.7929686,745830.0357309611,0.0,745830.0357309611,1.0,329.3,133.51,329.3,133.51,entry_initial_normal_long,0.05894753615937664,0.05894753615937664
13807,1491116,SOL,253.5610000000034,-8.843680800000001,746074.7530501612,0.0,746074.7530501612,1.0,-329.3,134.28,0.0,133.51,close_grid_long,0.0,0.0
13808,1491531,SOL,0.0,-8.7942204,746065.9588297611,0.0,746065.9588297611,1.0,322.7,136.26,322.7,136.26,entry_initial_normal_long,0.058937284940557666,0.058937284940557666
13809,1491562,SOL,254.9330000000066,-8.845207,746312.0466227612,0.0,746312.0466227612,1.0,-322.7,137.05,0.0,136.26,close_grid_long,0.0,0.0
13810,1491676,SOL,0.0,-8.797728,746303.2488947612,0.0,746303.2488947612,1.0,324.4,135.6,324.4,135.6,entry_initial_normal_long,0.05894204542877848,0.05894204542877848
13811,1491936,SOL,0.0,-11.5018646,746291.7470301612,0.0,746291.7470301612,1.0,437.3,131.51,761.7,133.25188788236835,entry_grid_normal_long,0.13600306234647128,0.13600306234647128
13812,1492077,SOL,0.0,-26.534565600000004,746265.2124645612,0.0,746265.2124645612,1.0,1026.8,129.21,1788.5,130.93138999161306,entry_grid_normal_long,0.31379030817562104,0.31379030817562104
13813,1492144,SOL,0.0,-61.188895800000004,746204.0235687612,0.0,746204.0235687612,1.0,2411.1,126.89,4199.6,128.61112248785594,entry_grid_normal_long,0.7238171504582208,0.7238171504582208
13814,1492207,SOL,3312.9700000002313,-108.68564800000003,749408.3079207614,0.0,749408.3079207614,1.0,-4199.6,129.4,0.0,128.61112248785594,close_grid_long,0.0,0.0
13815,1492241,SOL,0.0,-8.8331712,749399.4747495614,0.0,749399.4747495614,1.0,344.4,128.24,344.4,128.24,entry_initial_normal_long,0.05893499727199515,0.05893499727199515
13816,1492276,SOL,254.85599999999332,-8.884142399999998,749645.4466071614,0.0,749645.4466071614,1.0,-344.4,128.98,0.0,128.24,close_grid_long,0.0,0.0
13817,1492322,SOL,0.0,-8.836992,749636.6096151614,0.0,749636.6096151614,1.0,345.6,127.85,345.6,127.85,entry_initial_normal_long,0.058941838529848606,0.058941838529848606
13818,1492327,SOL,255.74400000000315,-8.888140800000002,749883.4654743614,0.0,749883.4654743614,1.0,-345.6,128.59,0.0,127.85,close_grid_long,0.0,0.0
13819,1492343,SOL,0.0,-8.8387018,749874.6267725615,0.0,749874.6267725615,1.0,346.1,127.69,346.1,127.69,entry_initial_normal_long,0.05893453041638118,0.05893453041638118
13820,1492389,SOL,0.0,-11.556748800000001,749863.0700237615,0.0,749863.0700237615,1.0,466.6,123.84,812.7,125.47957795004307,entry_grid_normal_long,0.1359944996314708,0.1359944996314708
13821,1492568,SOL,0.0,-26.660330400000003,749836.4096933615,0.0,749836.4096933615,1.0,1095.6,121.67,1908.3,123.2924094744013,entry_grid_normal_long,0.31377364710285954,0.31377364710285954
13822,1492611,SOL,1388.4609999999989,-47.3334732,751177.5372201615,0.0,751177.5372201615,1.0,-1908.3,124.02,0.0,123.2924094744013,close_grid_long,0.0,0.0
13823,1492883,SOL,0.0,-8.855285799999999,751168.6819343616,0.0,751168.6819343616,1.0,353.9,125.11,353.9,125.11,entry_initial_normal_long,0.05894339056572775,0.05894339056572775
13824,1492886,SOL,254.8079999999996,-8.9062474,751414.5836869616,0.0,751414.5836869616,1.0,-353.9,125.83,0.0,125.11,close_grid_long,0.0,0.0
13825,1492890,SOL,0.0,-8.856749200000001,751405.7269377615,0.0,751405.7269377615,1.0,354.1,125.06,354.1,125.06,entry_initial_normal_long,0.05893453351822537,0.05893453351822537
13826,1492931,SOL,254.9519999999996,-8.907739600000001,751651.7711981615,0.0,751651.7711981615,1.0,-354.1,125.78,0.0,125.06,close_grid_long,0.0,0.0
13827,1492982,SOL,0.0,-8.859326400000002,751642.9118717615,0.0,751642.9118717615,1.0,354.6,124.92,354.6,124.92,entry_initial_normal_long,0.05893308019055396,0.05893308019055396
13828,1492996,SOL,255.3119999999996,-8.910388800000002,751889.3134829615,0.0,751889.3134829615,1.0,-354.6,125.64,0.0,124.92,close_grid_long,0.0,0.0
