,minute,coin,pnl,fee_paid,balance,balance_btc,balance_usd,btc_price,qty,price,psize,pprice,type,wallet_exposure,total_wallet_exposure
7749,1338706,ETH,0.0,-0.8799640960000001,24896.98424201406,0.0,24896.98424201406,1.0,2.969,1481.92,2.969,1481.92,entry_initial_normal_long,0.1767210211980306,0.1767210211980306
7750,1338717,ETH,93.25628999999957,-0.8986153539999999,24989.341916660058,0.0,24989.341916660058,1.0,-2.969,1513.33,0.0,1481.92,close_trailing_long,0.0,0.0
7751,1338760,ETH,0.0,-0.8831754480000001,24988.458741212056,0.0,24988.458741212056,1.0,2.946,1498.94,2.946,1498.94,entry_initial_normal_long,0.17671667091324617,0.17671667091324617
7752,1339095,ETH,8.337179999999787,-0.8848428840000001,24995.911078328056,0.0,24995.911078328056,1.0,-2.946,1501.77,0.0,1498.94,close_trailing_long,0.0,0.0
7753,1339111,ETH,0.0,-0.8834151120000001,24995.027663216057,0.0,24995.027663216057,1.0,2.972,1486.23,2.972,1486.23,entry_initial_normal_long,0.17671817049038083,0.17671817049038083
7754,1339122,ETH,35.634280000000025,-0.8905419680000002,25029.771401248057,0.0,25029.771401248057,1.0,-2.972,1498.22,0.0,1486.23,close_trailing_long,0.0,0.0
7755,1339233,ETH,0.0,-0.8848334600000001,25028.886567788057,0.0,25028.886567788057,1.0,2.83,1563.31,2.83,1563.31,entry_initial_normal_long,0.17676244958071216,0.17676244958071216
7756,1339254,ETH,14.121700000000025,-0.8876577999999999,25042.12060998806,0.0,25042.12060998806,1.0,-2.83,1568.3,0.0,1563.31,close_trailing_long,0.0,0.0
7757,1339257,ETH,0.0,-0.885306834,25041.23530315406,0.0,25041.23530315406,1.0,2.833,1562.49,2.833,1562.49,entry_initial_normal_long,0.17676980054743774,0.17676980054743774
7758,1340003,ETH,16.48805999999982,-0.8886044460000001,25056.834758708057,0.0,25056.834758708057,1.0,-2.833,1568.31,0.0,1562.49,close_trailing_long,0.0,0.0
7759,1340021,ETH,0.0,-0.885800244,25055.948958464058,0.0,25055.948958464058,1.0,2.842,1558.41,2.842,1558.41,entry_initial_normal_long,0.17676445730880433,0.17676445730880433
7760,1340189,ETH,35.29763999999956,-0.892859772,25090.353738692058,0.0,25090.353738692058,1.0,-2.842,1570.83,0.0,1558.41,close_trailing_long,0.0,0.0
7761,1340227,ETH,0.0,-0.8867626460000002,25089.466976046057,0.0,25089.466976046057,1.0,2.849,1556.27,2.849,1556.27,entry_initial_normal_long,0.17672010466516264,0.17672010466516264
7762,1340256,ETH,15.38460000000026,-0.889839566,25103.961736480058,0.0,25103.961736480058,1.0,-2.849,1561.67,0.0,1556.27,close_trailing_long,0.0,0.0
7763,1340288,ETH,0.0,-0.887481688,25103.074254792056,0.0,25103.074254792056,1.0,2.837,1564.12,2.837,1564.12,entry_initial_normal_long,0.17676753034154452,0.17676753034154452
7764,1340303,ETH,8.142190000000335,-0.8891101260000002,25110.327334666057,0.0,25110.327334666057,1.0,-2.837,1566.99,0.0,1564.12,close_trailing_long,0.0,0.0
7765,1340308,ETH,0.0,-0.8877008699999999,25109.439633796057,0.0,25109.439633796057,1.0,2.835,1565.61,2.835,1565.61,entry_initial_normal_long,0.17676636415358282,0.17676636415358282
7766,1340320,ETH,7.739550000000052,-0.88924878,25116.28993501606,0.0,25116.28993501606,1.0,-2.835,1568.34,0.0,1565.61,close_trailing_long,0.0,0.0
7767,1340323,ETH,0.0,-0.8878622000000002,25115.402072816058,0.0,25115.402072816058,1.0,2.833,1567.0,2.833,1567.0,entry_initial_normal_long,0.17675651726097347,0.17675651726097347
7768,1340347,ETH,27.593420000000027,-0.8933808840000002,25142.102111932058,0.0,25142.102111932058,1.0,-2.833,1576.74,0.0,1567.0,close_trailing_long,0.0,0.0
7769,1340372,ETH,0.0,-0.8885755000000002,25141.213536432057,0.0,25141.213536432057,1.0,2.825,1572.7,2.825,1572.7,entry_initial_normal_long,0.17671690722334624,0.17671690722334624
